height_to_cheek,cheek_to_jaw,forehead_to_cheek,jaw_to_forehead,height_to_jaw,height_to_forehead,chin_to_jaw,cheek_to_fj_mean,jaw_angle,label
1.292546,1.362613,0.512823,1.431067,1.761239,2.520452,0.428364,1.604226,143.351074,Oblong
1.243139,1.379113,0.539342,1.344423,1.714430,2.304919,0.422749,1.581721,143.548691,Oblong
1.282572,1.325596,0.484354,1.557492,1.700173,2.648004,0.439562,1.614554,136.142288,Oblong
1.268677,1.346500,0.518807,1.431489,1.708273,2.445375,0.423314,1.585448,142.300415,Oblong
1.289447,1.297156,0.501627,1.536834,1.672614,2.570530,0.410596,1.571655,134.517090,Oblong
1.240452,1.346131,0.500930,1.482982,1.669812,2.476300,0.413184,1.607977,142.594162,Oblong
1.205946,1.358150,0.524974,1.402538,1.637856,2.297155,0.422368,1.585704,146.661835,Oblong
1.302190,1.375060,0.508414,1.430411,1.790590,2.561281,0.421568,1.618575,144.096390,Oblong
1.232386,1.324492,0.500524,1.508431,1.632285,2.462190,0.416264,1.592952,137.794327,Oblong
1.195203,1.371995,0.560298,1.300853,1.639812,2.133155,0.414757,1.551393,143.593094,Oblong
1.210459,1.435573,0.560970,1.241752,1.737703,2.157796,0.414302,1.590387,145.385696,Oblong
1.286428,1.335133,0.521157,1.437165,1.717553,2.468407,0.419915,1.574622,142.765335,Oblong
1.131970,1.367199,0.520695,1.404705,1.547628,2.173961,0.405565,1.597295,138.445602,Oblong
1.283369,1.354944,0.477446,1.545806,1.738893,2.687990,0.423486,1.645435,134.852585,Oblong
1.251966,1.370718,0.527964,1.381809,1.716092,2.371311,0.418572,1.590447,140.465240,Oblong
1.251578,1.397408,0.554242,1.291152,1.748966,2.258180,0.418940,1.574986,141.257919,Oblong
1.301393,1.372532,0.501562,1.452623,1.786204,2.594681,0.423580,1.625828,139.612900,Oblong
1.282701,1.346614,0.537361,1.381944,1.727304,2.387037,0.422881,1.562543,140.189285,Oblong
1.310430,1.411898,0.546835,1.295210,1.850194,2.396390,0.424872,1.593496,143.892303,Oblong
1.176783,1.382010,0.528216,1.369863,1.626325,2.227843,0.423427,1.597699,143.035294,Oblong
1.265799,1.381168,0.525831,1.376916,1.748281,2.407235,0.415208,1.600185,147.676086,Oblong
1.257360,1.387677,0.547962,1.315107,1.744810,2.294612,0.422539,1.576553,144.604202,Oblong
1.334423,1.386462,0.486013,1.484035,1.850126,2.745651,0.417129,1.656625,142.459717,Oblong
1.311604,1.367756,0.507232,1.441400,1.793955,2.585807,0.430185,1.615044,142.423706,Oblong
1.333154,1.345033,0.508388,1.462419,1.793136,2.622316,0.431394,1.597617,137.542770,Oblong
1.244725,1.292692,0.487359,1.587290,1.609047,2.554023,0.413683,1.586120,136.165756,Oblong
1.278292,1.391182,0.561350,1.280509,1.778336,2.277175,0.418723,1.562301,147.753113,Oblong
1.260942,1.304013,0.484013,1.584387,1.644285,2.605183,0.424332,1.598879,136.247711,Oblong
1.228906,1.367702,0.515349,1.418752,1.680777,2.384607,0.423083,1.604489,145.834152,Oblong
1.259359,1.418665,0.562007,1.254233,1.786609,2.240823,0.421216,1.578663,145.772339,Oblong
1.222149,1.320176,0.527891,1.434909,1.613451,2.315155,0.417738,1.555978,138.204086,Oblong
1.249320,1.348556,0.484444,1.530690,1.684778,2.578873,0.449219,1.631351,139.638931,Oblong
1.225186,1.376290,0.522323,1.391076,1.686211,2.345648,0.414287,1.601391,140.533173,Oblong
1.240119,1.334870,0.472423,1.585733,1.655398,2.625019,0.413967,1.637251,138.170837,Oblong
1.328766,1.324947,0.487781,1.547308,1.760544,2.724105,0.415144,1.609622,136.930084,Oblong
1.272709,1.356928,0.536890,1.372643,1.726974,2.370518,0.421856,1.570045,142.374313,Oblong
1.315133,1.314792,0.504177,1.508549,1.729127,2.608473,0.423334,1.581336,134.849487,Oblong
1.282054,1.349661,0.483422,1.532670,1.730339,2.652039,0.419787,1.633522,136.669571,Oblong
1.250771,1.352983,0.504495,1.465045,1.692273,2.479256,0.409154,1.608231,138.048172,Oblong
1.275200,1.275947,0.466464,1.680155,1.627088,2.733761,0.423677,1.599750,134.980011,Oblong
1.245082,1.388942,0.567204,1.269335,1.729348,2.195122,0.414565,1.553788,141.490997,Oblong
1.224438,1.311142,0.470014,1.622706,1.605412,2.605112,0.411384,1.622445,131.835953,Oblong
1.203161,1.344939,0.486859,1.527194,1.618177,2.471271,0.418577,1.625504,136.354660,Oblong
1.236234,1.320740,0.484676,1.562182,1.632744,2.550642,0.437250,1.610530,138.847061,Oblong
1.303042,1.309930,0.513105,1.487803,1.706895,2.539523,0.411628,1.566779,139.701859,Oblong
1.233740,1.372082,0.544826,1.337710,1.692792,2.264464,0.434979,1.570295,142.971863,Oblong
1.294614,1.365807,0.504806,1.450394,1.768192,2.564576,0.424827,1.616849,140.537079,Oblong
1.315418,1.362832,0.506540,1.448584,1.792694,2.596867,0.410818,1.612504,136.824448,Oblong
1.265537,1.299393,0.489337,1.572719,1.644430,2.586226,0.410662,1.588654,135.364243,Oblong
1.283404,1.334072,0.485370,1.544357,1.712153,2.644175,0.412492,1.619492,138.167343,Oblong
1.182837,1.358837,0.510730,1.440924,1.607282,2.315971,0.420901,1.604294,143.351303,Oblong
1.249884,1.335813,0.526934,1.420686,1.669612,2.371994,0.423838,1.567962,144.507339,Oblong
1.235942,1.304200,0.508141,1.508938,1.611915,2.432281,0.417989,1.568757,138.315445,Oblong
1.227838,1.353232,0.503623,1.467311,1.661550,2.438010,0.405503,1.609535,139.099426,Oblong
1.214899,1.342285,0.477316,1.560807,1.630741,2.545271,0.404668,1.636240,139.170273,Oblong
1.246568,1.371297,0.532866,1.368518,1.709415,2.339365,0.430620,1.584658,143.992462,Oblong
1.274919,1.336916,0.534274,1.400014,1.704459,2.386266,0.433293,1.559741,144.685608,Oblong
1.241745,1.363395,0.490975,1.493891,1.692989,2.529142,0.407396,1.633403,138.722366,Oblong
1.295578,1.355427,0.545514,1.352439,1.756062,2.374967,0.425843,1.558496,147.449799,Oblong
1.275266,1.350133,0.534607,1.385443,1.721778,2.385425,0.423084,1.568289,136.538940,Oblong
1.217797,1.341376,0.515028,1.447501,1.633525,2.364528,0.419320,1.586633,141.163498,Oblong
1.277507,1.341181,0.482965,1.543822,1.713367,2.645134,0.412847,1.627900,138.967407,Oblong
1.249333,1.322458,0.511496,1.478344,1.652191,2.442507,0.414199,1.577705,134.893173,Oblong
1.256018,1.355173,0.483367,1.526611,1.702121,2.598477,0.421280,1.637626,140.166412,Oblong
1.297612,1.355467,0.500382,1.474379,1.758870,2.593241,0.414823,1.615332,137.389206,Oblong
1.243385,1.353241,0.547664,1.349305,1.682600,2.270341,0.424091,1.554447,141.640854,Oblong
1.315190,1.325242,0.489112,1.542755,1.742946,2.688937,0.422221,1.608117,135.752808,Oblong
1.264727,1.375966,0.559933,1.297944,1.740222,2.258710,0.433768,1.554369,145.987732,Oblong
1.278036,1.368673,0.510807,1.430354,1.749213,2.501993,0.414219,1.611030,144.362747,Oblong
1.243593,1.372801,0.495054,1.471431,1.707205,2.512034,0.395038,1.634665,135.812668,Oblong
1.231527,1.396807,0.531090,1.348018,1.720205,2.318868,0.420147,1.603838,140.831253,Oblong
1.284961,1.287995,0.499978,1.552869,1.655023,2.570033,0.416739,1.566933,136.337051,Oblong
1.228772,1.372925,0.496778,1.466191,1.687011,2.473481,0.424209,1.632453,142.714371,Oblong
1.317287,1.347498,0.493399,1.504088,1.775042,2.669819,0.419680,1.618758,138.648407,Oblong
1.233325,1.314458,0.496565,1.532064,1.621154,2.483712,0.409000,1.590666,136.364883,Oblong
1.195481,1.340984,0.515480,1.446655,1.603120,2.319162,0.405808,1.585790,140.415604,Oblong
1.240132,1.342566,0.460815,1.616358,1.664960,2.691170,0.405323,1.658846,137.104706,Oblong
1.236856,1.436931,0.528330,1.317221,1.777278,2.341069,0.417384,1.633643,147.270950,Oblong
1.267536,1.346163,0.489527,1.517489,1.706310,2.589307,0.428124,1.622877,142.317719,Oblong
1.190921,1.365948,0.565703,1.294128,1.626737,2.105206,0.428543,1.541075,144.533279,Oblong
1.141082,1.380444,0.528383,1.370983,1.575199,2.159572,0.430535,1.596439,139.954147,Oblong
1.179384,1.306798,0.475008,1.610983,1.541216,2.482872,0.425065,1.612595,131.244217,Oblong
1.206602,1.342712,0.489268,1.522195,1.620119,2.466137,0.407121,1.620707,135.793427,Oblong
1.305592,1.347936,0.469300,1.580813,1.759854,2.782000,0.407565,1.651290,137.009872,Oblong
1.244965,1.356658,0.498255,1.479374,1.688992,2.498651,0.425797,1.618961,135.809219,Oblong
1.154001,1.332160,0.505452,1.485126,1.537314,2.283105,0.404082,1.592214,132.541382,Oblong
1.244269,1.406175,0.526693,1.350215,1.749659,2.362416,0.426555,1.615714,141.629074,Oblong
1.219759,1.329910,0.498599,1.508087,1.622169,2.446372,0.419486,1.599323,136.813049,Oblong
1.299003,1.374996,0.526865,1.380382,1.786123,2.465533,0.407923,1.594719,142.378510,Oblong
1.248582,1.403115,0.542213,1.314427,1.751904,2.302750,0.440380,1.593735,147.999100,Oblong
1.293618,1.301007,0.454706,1.690402,1.683007,2.844957,0.414740,1.634867,138.169724,Oblong
1.279082,1.401082,0.512789,1.391868,1.792099,2.494364,0.406988,1.630626,139.948029,Oblong
1.231634,1.365052,0.525560,1.393891,1.681245,2.343472,0.423005,1.589658,138.391769,Oblong
1.245848,1.333106,0.508333,1.475663,1.660848,2.450852,0.432817,1.589244,143.588943,Oblong
1.183774,1.357319,0.528902,1.392973,1.606758,2.238170,0.415729,1.580217,139.726196,Oblong
1.240605,1.305916,0.483118,1.585009,1.620126,2.567914,0.413179,1.601456,137.713440,Oblong
1.240677,1.336939,0.504167,1.483591,1.658710,2.460848,0.408613,1.597260,137.734604,Oblong
1.259780,1.409454,0.522942,1.356735,1.775601,2.409021,0.412548,1.622801,144.829163,Oblong
1.217022,1.328426,0.474171,1.587551,1.616724,2.566631,0.408951,1.630069,133.677780,Oblong
1.266052,1.402182,0.559097,1.275583,1.775234,2.264458,0.426746,1.571992,143.669250,Oblong
1.293830,1.385413,0.493735,1.461933,1.792488,2.620497,0.429500,1.645358,146.297333,Oblong
1.227876,1.395516,0.556163,1.288438,1.713520,2.207764,0.411841,1.571408,145.157562,Oblong
1.235032,1.402832,0.541611,1.316154,1.732543,2.280294,0.421188,1.594318,144.428696,Oblong
1.200981,1.317534,0.500248,1.517235,1.582334,2.400773,0.421221,1.588258,137.046509,Oblong
1.228279,1.334673,0.482469,1.552943,1.639351,2.545819,0.403576,1.623750,137.113052,Oblong
1.305248,1.340215,0.511230,1.459518,1.749313,2.553154,0.437789,1.590611,141.204483,Oblong
1.210512,1.335054,0.495032,1.513100,1.616099,2.445319,0.415936,1.607633,140.276901,Oblong
1.272781,1.365955,0.494175,1.481436,1.738562,2.575569,0.419601,1.630972,140.168777,Oblong
1.277353,1.380494,0.494585,1.464618,1.763378,2.582675,0.407122,1.640738,137.253723,Oblong
1.304598,1.338603,0.489855,1.525037,1.746339,2.663232,0.414808,1.616942,137.489670,Oblong
1.264201,1.368899,0.479642,1.523040,1.730563,2.635716,0.423987,1.652679,142.350403,Oblong
1.314441,1.353271,0.512564,1.441674,1.778794,2.564441,0.414951,1.598064,139.256592,Oblong
1.306673,1.375825,0.489544,1.484722,1.797753,2.669165,0.416675,1.644223,143.520844,Oblong
1.264441,1.367993,0.494737,1.477548,1.729747,2.555784,0.429265,1.631675,137.357346,Oblong
1.325002,1.293551,0.476073,1.623840,1.713958,2.783193,0.436096,1.601103,139.214828,Oblong
1.253453,1.366466,0.544055,1.345111,1.712800,2.303906,0.426372,1.567557,144.546204,Oblong
1.355122,1.343898,0.529214,1.406057,1.821146,2.560634,0.435583,1.570700,144.235275,Oblong
1.232456,1.329328,0.507902,1.481114,1.638338,2.426564,0.422964,1.587098,140.464966,Oblong
1.362197,1.369272,0.497152,1.468998,1.865218,2.740001,0.407339,1.629372,141.544357,Oblong
1.257685,1.345007,0.485255,1.532163,1.691596,2.591800,0.417095,1.627676,139.633606,Oblong
1.235537,1.361713,0.529799,1.386128,1.682447,2.332088,0.416911,1.582068,138.816498,Oblong
1.181752,1.352311,0.528975,1.397940,1.598096,2.234042,0.417327,1.576728,139.315262,Oblong
1.253439,1.318019,0.501164,1.513904,1.652056,2.501054,0.410630,1.587455,138.752319,Oblong
1.261329,1.336111,0.516895,1.447954,1.685276,2.440202,0.436741,1.580608,143.284485,Oblong
1.237629,1.341873,0.533061,1.398015,1.660741,2.321740,0.423548,1.564592,143.164459,Oblong
1.234072,1.372596,0.508664,1.432274,1.693882,2.426103,0.403425,1.616539,137.797760,Oblong
1.252817,1.363685,0.475396,1.542520,1.708447,2.635314,0.405497,1.654666,137.189514,Oblong
1.221077,1.298262,0.491966,1.565679,1.585278,2.482036,0.407954,1.584501,136.153427,Oblong
1.325039,1.307068,0.514451,1.487160,1.731916,2.575636,0.432265,1.563084,141.099258,Oblong
1.276795,1.321877,0.504043,1.500865,1.687766,2.533108,0.431065,1.586618,136.117447,Oblong
1.271931,1.345508,0.499423,1.488146,1.711393,2.546803,0.418349,1.609481,133.521576,Oblong
1.363004,1.349129,0.500502,1.480950,1.838868,2.723271,0.418406,1.610667,138.261856,Oblong
1.289357,1.376538,0.516125,1.407529,1.774849,2.498151,0.423403,1.609548,141.878204,Oblong
1.267474,1.312725,0.490194,1.554026,1.663844,2.585658,0.407106,1.597484,132.823486,Oblong
1.271918,1.345386,0.540720,1.374614,1.711221,2.352268,0.425874,1.557631,135.265900,Oblong
1.248796,1.390925,0.506112,1.420527,1.736982,2.467428,0.408178,1.632576,139.352158,Oblong
1.302580,1.340482,0.493144,1.512742,1.746085,2.641375,0.432520,1.614017,141.256805,Oblong
1.259092,1.381285,0.500154,1.447481,1.739166,2.517409,0.395763,1.633830,136.840637,Oblong
1.313269,1.380521,0.494693,1.464271,1.812995,2.654716,0.419005,1.640612,143.567444,Oblong
1.207172,1.364150,0.524381,1.397947,1.646764,2.302089,0.420665,1.590536,140.724945,Oblong
1.316987,1.343397,0.515212,1.444807,1.769236,2.556205,0.419784,1.587814,145.183258,Oblong
1.278321,1.341297,0.489214,1.523968,1.714608,2.613008,0.410215,1.619746,140.534668,Oblong
1.254862,1.366858,0.515332,1.419678,1.715218,2.435056,0.426232,1.603930,143.892532,Oblong
1.236856,1.436931,0.528330,1.317221,1.777278,2.341069,0.417384,1.633643,147.270950,Oblong
1.317320,1.357486,0.506052,1.455693,1.788243,2.603133,0.422132,1.609389,138.590942,Oblong
1.185325,1.307596,0.491089,1.557277,1.549927,2.413665,0.424713,1.592545,128.234787,Oblong
1.227671,1.376389,0.527344,1.377733,1.689752,2.328027,0.411911,1.595046,140.403198,Oblong
1.270051,1.369953,0.513462,1.421628,1.739910,2.473505,0.417824,1.608474,140.796616,Oblong
1.245542,1.323846,0.471818,1.600988,1.648906,2.639879,0.394088,1.629736,139.374359,Oblong
1.265272,1.403920,0.506917,1.405144,1.776341,2.496014,0.411386,1.640409,140.053650,Oblong
1.261383,1.426264,0.567586,1.235288,1.799066,2.222365,0.429256,1.576394,147.294846,Oblong
1.262120,1.336146,0.518331,1.443907,1.686376,2.434972,0.429315,1.578841,142.903549,Oblong
1.217978,1.352961,0.528421,1.398732,1.647876,2.304938,0.409318,1.577858,134.086899,Oblong
1.213772,1.369641,0.508348,1.436258,1.662432,2.387681,0.418535,1.614901,141.082352,Oblong
1.238740,1.306517,0.491316,1.557844,1.618435,2.521269,0.413750,1.591457,136.646362,Oblong
1.259212,1.335211,0.498631,1.502004,1.681314,2.525341,0.413701,1.603109,133.573654,Oblong
1.259115,1.346524,0.500392,1.484143,1.695428,2.516258,0.415184,1.608953,138.206985,Oblong
1.281684,1.372066,0.538916,1.352397,1.758556,2.378266,0.420730,1.577606,141.905762,Oblong
1.226896,1.316269,0.507387,1.497324,1.614924,2.418065,0.400153,1.578394,135.852737,Oblong
1.326350,1.339956,0.496294,1.503733,1.777251,2.672511,0.420871,1.609546,139.175781,Oblong
1.322922,1.328807,0.483892,1.555211,1.757907,2.733917,0.418487,1.617538,136.976059,Oblong
1.296063,1.307126,0.468396,1.633313,1.694118,2.767025,0.407399,1.621491,135.247757,Oblong
1.253059,1.349845,0.525194,1.410576,1.691435,2.385899,0.424394,1.579755,141.460464,Oblong
1.245780,1.373173,0.525376,1.386132,1.710672,2.371217,0.413501,1.595385,138.563004,Oblong
1.242796,1.306734,0.493981,1.549183,1.624004,2.515879,0.415870,1.588250,138.819962,Oblong
1.280802,1.437424,0.561496,1.238991,1.841056,2.281053,0.417618,1.590856,146.300476,Oblong
1.242802,1.349599,0.523001,1.416748,1.677284,2.376289,0.424433,1.582325,144.814087,Oblong
1.243060,1.320480,0.500169,1.514089,1.641437,2.485282,0.417204,1.590497,139.944870,Oblong
1.305915,1.334084,0.519644,1.442482,1.742200,2.513093,0.428851,1.575768,141.050369,Oblong
1.340965,1.375933,0.523417,1.388529,1.845078,2.561945,0.414094,1.599748,141.504990,Oblong
1.283211,1.376215,0.560431,1.296556,1.765974,2.289685,0.421491,1.553927,143.593399,Oblong
1.210131,1.417391,0.546319,1.291411,1.715228,2.215064,0.432047,1.597648,146.510376,Oblong
1.305973,1.338620,0.493420,1.514000,1.748202,2.646778,0.415359,1.612308,136.762085,Oblong
1.305621,1.327966,0.481817,1.562900,1.733821,2.709788,0.422913,1.619632,136.775085,Oblong
1.307379,1.343037,0.474955,1.567686,1.755859,2.752636,0.412866,1.639967,140.162323,Oblong
1.198147,1.354875,0.532089,1.387128,1.623339,2.251780,0.420469,1.574600,141.735474,Oblong
1.297990,1.353430,0.493580,1.496948,1.756738,2.629745,0.406982,1.622792,136.855301,Oblong
1.234106,1.376265,0.513956,1.413749,1.698456,2.401191,0.420346,1.612175,140.604462,Oblong
1.268102,1.411426,0.569817,1.243388,1.789833,2.225457,0.411505,1.564554,142.705948,Oblong
1.288079,1.306427,0.525051,1.457852,1.682781,2.453246,0.436932,1.549791,143.130112,Oblong
1.262327,1.342747,0.498456,1.494098,1.694986,2.532475,0.418281,1.608754,142.843842,Oblong
1.267389,1.327771,0.496232,1.517720,1.682803,2.554023,0.416693,1.600801,137.938843,Oblong
1.212638,1.315623,0.511602,1.485718,1.595374,2.370276,0.434752,1.572700,141.748932,Oblong
1.209538,1.381647,0.514761,1.406040,1.671155,2.349710,0.417643,1.614812,141.521591,Oblong
1.285049,1.360029,0.530024,1.387255,1.747704,2.424511,0.419832,1.580650,142.372055,Oblong
1.271715,1.346282,0.497455,1.493173,1.712087,2.556442,0.419653,1.612589,140.116043,Oblong
1.244973,1.336095,0.502973,1.488052,1.663402,2.475228,0.418369,1.598181,137.600784,Oblong
1.283561,1.399495,0.500290,1.428258,1.796337,2.565632,0.415248,1.646316,143.350555,Oblong
1.236856,1.436931,0.528330,1.317221,1.777278,2.341069,0.417384,1.633643,147.270950,Oblong
1.292575,1.373309,0.512259,1.421486,1.775104,2.523285,0.416902,1.612348,139.684753,Oblong
1.216898,1.342432,0.476820,1.562259,1.633603,2.552111,0.410431,1.637014,139.138931,Oblong
1.263563,1.352633,0.509601,1.450742,1.709137,2.479517,0.417166,1.601410,142.254013,Oblong
1.280033,1.376941,0.523843,1.386383,1.762531,2.443542,0.423227,1.599884,145.010223,Oblong
1.223077,1.357551,0.489896,1.503628,1.660388,2.496607,0.422507,1.630635,136.562653,Oblong
1.305361,1.309194,0.502467,1.520158,1.708971,2.597905,0.425566,1.579410,136.667755,Oblong
1.238651,1.402066,0.541911,1.316145,1.736671,2.285710,0.417565,1.593443,144.464447,Oblong
1.293297,1.382107,0.537508,1.346087,1.787475,2.406096,0.418533,1.585991,140.821198,Oblong
1.166852,1.314881,0.499283,1.523235,1.534272,2.337057,0.442356,1.587544,132.369980,Oblong
1.268098,1.364071,0.497215,1.474411,1.729775,2.550400,0.415350,1.625600,139.753372,Oblong
1.245575,1.362097,0.530019,1.385163,1.696594,2.350059,0.433803,1.582052,144.373352,Oblong
1.269384,1.355350,0.495109,1.490209,1.720460,2.563846,0.418702,1.622157,142.365891,Oblong
1.265650,1.368996,0.515931,1.415815,1.732671,2.453141,0.419793,1.604631,143.664703,Oblong
1.251652,1.319394,0.491380,1.542438,1.651422,2.547216,0.408251,1.600891,138.710800,Oblong
1.280101,1.368086,0.518966,1.408470,1.751289,2.466639,0.428226,1.600110,142.911530,Oblong
1.273712,1.348789,0.493275,1.503029,1.717969,2.582156,0.408626,1.619852,137.300735,Oblong
1.293910,1.312314,0.486267,1.567066,1.698017,2.660903,0.437438,1.602205,136.037888,Oblong
1.272820,1.360484,0.515302,1.426412,1.731652,2.470050,0.429019,1.599573,141.848694,Oblong
1.221981,1.319093,0.507348,1.494234,1.611906,2.408564,0.416480,1.580472,137.280823,Oblong
1.359557,1.370784,0.511210,1.427024,1.863658,2.659486,0.418663,1.611968,144.751358,Oblong
1.227389,1.295540,0.492956,1.565817,1.590132,2.489856,0.427021,1.581234,135.236771,Oblong
1.276021,1.351393,0.515992,1.434086,1.724406,2.472947,0.431111,1.592396,139.507355,Oblong
1.291271,1.350800,0.528238,1.401455,1.744250,2.444488,0.425467,1.576616,141.075638,Oblong
1.205022,1.307314,0.518356,1.475680,1.575342,2.324700,0.423762,1.558503,138.252487,Oblong
1.302217,1.369334,0.505843,1.443694,1.783169,2.574351,0.415119,1.617960,138.047150,Oblong
1.278078,1.351962,0.469995,1.573773,1.727913,2.719342,0.409356,1.653356,135.463272,Oblong
1.318455,1.398029,0.526686,1.358101,1.843238,2.503304,0.428335,1.610334,141.785767,Oblong
1.187700,1.346514,0.513811,1.445392,1.599254,2.311549,0.436701,1.591761,138.867371,Oblong
1.294409,1.348132,0.491657,1.508707,1.745035,2.632747,0.418249,1.621502,135.798126,Oblong
1.271073,1.345832,0.516352,1.439007,1.710652,2.461639,0.411786,1.588074,140.462418,Oblong
1.234627,1.410163,0.519438,1.365202,1.741025,2.376851,0.422933,1.627901,140.811447,Oblong
1.180368,1.431784,0.538920,1.295980,1.690032,2.190248,0.418926,1.616359,145.529480,Oblong
1.243317,1.383855,0.518510,1.393646,1.720570,2.397866,0.414945,1.611436,144.117889,Oblong
1.256210,1.387131,0.531378,1.356686,1.742527,2.364063,0.439198,1.597074,146.093414,Oblong
1.233266,1.299602,0.470530,1.635320,1.602755,2.621017,0.415350,1.612908,134.714676,Oblong
